Timestamp,Current,Voltage,Power,kWh per 1 Minute,Cost per 1 Minute (BDT)
11/13/2023 1:27,173,246.5,26.7,0.000445,0.0039249
11/13/2023 1:26,176,244.6,13.1,0.000218333,0.0019257
11/13/2023 1:25,127,246,32.4,0.00054,0.0047628
11/13/2023 1:22,198,246.5,26.2,0.000436667,0.0038514
11/13/2023 1:19,192,246,28.9,0.000481667,0.0042483
11/13/2023 1:18,132,246.9,23,0.000383333,0.003381
11/13/2023 1:17,215,246,25.7,0.000428333,0.0037779
11/13/2023 1:16,245,246,33.4,0.000556667,0.0049098
11/13/2023 1:14,220,245.5,31.2,0.00052,0.0045864
11/13/2023 1:13,146,243.7,22.4,0.000373333,0.0032928
11/13/2023 1:11,134,243.2,21.8,0.000363333,0.0032046
11/13/2023 1:10,174,246.9,21.9,0.000365,0.0032193
11/13/2023 1:09,274,248.4,35.4,0.00059,0.0052038
11/13/2023 1:06,289,246.9,44.2,0.000736667,0.0064974
11/13/2023 1:05,143,246.9,19.6,0.000326667,0.0028812
11/13/2023 1:04,207,246.5,25,0.000416667,0.003675
11/13/2023 1:02,197,245,34.1,0.000568333,0.0050127
11/13/2023 1:01,194,246.9,28.4,0.000473333,0.0041748
11/13/2023 0:59,113,245.5,16.2,0.00027,0.0023814
11/13/2023 0:58,172,246.9,32.6,0.000543333,0.0047922
11/13/2023 0:57,134,245.5,21.5,0.000358333,0.0031605
11/13/2023 0:54,157,245,23.1,0.000385,0.0033957
11/13/2023 0:50,112,244.1,14.4,0.00024,0.0021168
11/13/2023 0:48,123,244.6,19.9,0.000331667,0.0029253
11/13/2023 0:47,126,243.2,14.6,0.000243333,0.0021462
11/13/2023 0:46,200,243.7,37.1,0.000618333,0.0054537
11/13/2023 0:45,238,244.6,27.5,0.000458333,0.0040425
11/13/2023 0:44,173,246.5,20.2,0.000336667,0.0029694
11/13/2023 0:40,232,246,26.7,0.000445,0.0039249
11/13/2023 0:39,166,245.5,27.7,0.000461667,0.0040719
11/13/2023 0:37,199,244.6,30.4,0.000506667,0.0044688
11/13/2023 0:36,102,243.7,21,0.00035,0.003087
11/13/2023 0:34,132,244.1,20.7,0.000345,0.0030429
11/13/2023 0:31,262,245,40.6,0.000676667,0.0059682
11/13/2023 0:29,203,244.1,43.7,0.000728333,0.0064239
11/13/2023 0:27,233,246,29.2,0.000486667,0.0042924
11/13/2023 0:26,134,245.5,24.6,0.00041,0.0036162
11/13/2023 0:21,196,246,34.1,0.000568333,0.0050127
11/13/2023 0:20,131,244.6,22.5,0.000375,0.0033075
11/13/2023 0:19,246,245,30.6,0.00051,0.0044982
11/13/2023 0:18,165,245.5,27.6,0.00046,0.0040572
11/13/2023 0:17,228,244.6,34.7,0.000578333,0.0051009
11/13/2023 0:14,144,246,19.7,0.000328333,0.0028959
11/13/2023 0:12,154,245,22.5,0.000375,0.0033075
11/13/2023 0:10,199,244.6,35.9,0.000598333,0.0052773
11/13/2023 0:07,221,246,38.2,0.000636667,0.0056154
11/13/2023 0:06,184,245,36.1,0.000601667,0.0053067
11/13/2023 0:05,151,246.9,18,0.0003,0.002646
11/13/2023 0:04,152,244.6,18.9,0.000315,0.0027783
11/13/2023 0:01,167,243.7,19.6,0.000326667,0.0028812
11/13/2023 0:00,165,244.1,13.5,0.000225,0.0019845
11/14/2023 23:50,204,241.8,29.8,0.000496667,0.0043806
11/14/2023 23:29,212,241.4,30.3,0.000505,0.0044541
11/14/2023 23:13,123,239.1,14.6,0.000243333,0.0021462
11/14/2023 23:05,309,238.2,48.1,0.000801667,0.0070707
11/14/2023 23:04,210,236.1,30.1,0.000501667,0.0044247
11/14/2023 23:03,299,236.9,46.3,0.000771667,0.0068061
11/14/2023 22:59,231,238.7,33.2,0.000553333,0.0048804
11/14/2023 22:58,246,239.1,41.8,0.000696667,0.0061446
11/14/2023 22:52,254,238.7,37.7,0.000628333,0.0055419
11/14/2023 22:51,337,238.2,50.7,0.000845,0.0074529
11/14/2023 22:50,270,237.8,39.2,0.000653333,0.0057624
11/14/2023 22:48,275,236.9,41.2,0.000686667,0.0060564
11/14/2023 21:57,92,223.4,14.7,0.000245,0.0021609
11/14/2023 21:56,105,222.2,8.5,0.000141667,0.0012495
11/14/2023 21:55,118,223,11.6,0.000193333,0.0017052
11/14/2023 21:54,94,223,8.4,0.00014,0.0012348
11/14/2023 21:53,152,223,10.9,0.000181667,0.0016023
11/14/2023 21:52,105,221.8,13.5,0.000225,0.0019845
11/14/2023 21:51,99,223,9.4,0.000156667,0.0013818
11/14/2023 21:50,112,221.1,12.1,0.000201667,0.0017787
11/14/2023 21:49,103,223,11.6,0.000193333,0.0017052
11/14/2023 21:48,126,221.1,17.5,0.000291667,0.0025725
11/14/2023 21:46,158,220,13.4,0.000223333,0.0019698
11/14/2023 21:45,98,220,9.5,0.000158333,0.0013965
11/14/2023 21:44,114,219.2,11.2,0.000186667,0.0016464
11/14/2023 21:43,106,220.7,11.1,0.000185,0.0016317
11/14/2023 21:42,100,222.2,8.6,0.000143333,0.0012642
11/14/2023 21:41,130,221.8,13.4,0.000223333,0.0019698
11/14/2023 21:40,119,220.7,10.3,0.000171667,0.0015141
11/14/2023 21:39,118,222.2,9.4,0.000156667,0.0013818
11/14/2023 21:38,177,221.8,11.3,0.000188333,0.0016611
11/14/2023 21:37,106,220.7,11.5,0.000191667,0.0016905
11/14/2023 21:36,173,220.3,15.8,0.000263333,0.0023226
11/14/2023 21:33,102,221.8,8.3,0.000138333,0.0012201
11/14/2023 21:32,98,223.7,9.8,0.000163333,0.0014406
11/14/2023 21:31,190,223,16,0.000266667,0.002352
11/14/2023 21:30,109,222.6,11.2,0.000186667,0.0016464
11/14/2023 21:29,299,218.5,34.7,0.000578333,0.0051009
11/14/2023 20:49,226,217.7,23.6,0.000393333,0.0034692
11/14/2023 20:48,329,218.1,38.1,0.000635,0.0056007
11/14/2023 20:42,65,218.5,5.8,9.67E-05,0.0008526
11/14/2023 20:41,74,220,5.4,9.00E-05,0.0007938
11/14/2023 20:40,72,220.7,5.3,8.83E-05,0.0007791
11/14/2023 20:38,215,220.3,24.7,0.000411667,0.0036309
11/14/2023 20:37,135,218.5,11.7,0.000195,0.0017199
11/14/2023 20:36,437,219.2,57,0.00095,0.008379
11/14/2023 20:35,150,220,17.6,0.000293333,0.0025872
11/14/2023 20:34,200,219.6,24.9,0.000415,0.0036603
11/14/2023 20:31,103,222.2,10.3,0.000171667,0.0015141
11/14/2023 20:27,236,220,13.1,0.000218333,0.0019257
11/14/2023 20:26,108,221.8,23.8,0.000396667,0.0034986
11/14/2023 20:25,98,219.6,14.2,0.000236667,0.0020874
11/14/2023 20:24,114,220.3,13.5,0.000225,0.0019845
11/14/2023 20:23,117,220,21.7,0.000361667,0.0031899
11/14/2023 20:22,111,220.7,20.6,0.000343333,0.0030282
11/14/2023 20:21,103,220.7,10.1,0.000168333,0.0014847
11/14/2023 20:19,196,220.7,36.9,0.000615,0.0054243
11/14/2023 20:18,148,222.2,11.7,0.000195,0.0017199
11/14/2023 20:17,100,220.3,12.5,0.000208333,0.0018375
11/14/2023 20:16,118,221.8,21.8,0.000363333,0.0032046
11/14/2023 20:15,301,221.8,37.8,0.00063,0.0055566
11/14/2023 20:14,198,220.3,18.3,0.000305,0.0026901
11/14/2023 20:13,128,222.2,12.5,0.000208333,0.0018375
11/14/2023 20:12,115,221.1,13.5,0.000225,0.0019845
11/14/2023 20:11,109,221.8,13.1,0.000218333,0.0019257
11/14/2023 20:09,262,222.6,30.3,0.000505,0.0044541
11/14/2023 20:08,130,223.7,14.4,0.00024,0.0021168
11/14/2023 20:07,115,222.2,10.3,0.000171667,0.0015141
11/14/2023 20:05,106,223,10.6,0.000176667,0.0015582
11/14/2023 20:04,203,219.6,22,0.000366667,0.003234
11/14/2023 20:03,111,221.1,12.3,0.000205,0.0018081
11/14/2023 20:02,105,221.1,10.7,0.000178333,0.0015729
11/14/2023 20:01,214,221.8,25.8,0.00043,0.0037926
11/14/2023 19:59,201,222.6,14.2,0.000236667,0.0020874
11/14/2023 19:58,227,222.6,27.7,0.000461667,0.0040719
11/14/2023 19:56,190,221.1,21.2,0.000353333,0.0031164
11/14/2023 19:55,114,219.6,12.2,0.000203333,0.0017934
11/14/2023 19:54,211,220.3,22.7,0.000378333,0.0033369
11/14/2023 19:53,226,222.2,30.5,0.000508333,0.0044835
11/14/2023 19:47,202,223.7,12,0.0002,0.001764
11/14/2023 19:46,170,220.7,15.5,0.000258333,0.0022785
11/14/2023 19:44,108,221.8,11.2,0.000186667,0.0016464
11/14/2023 19:43,143,221.8,15.2,0.000253333,0.0022344
11/14/2023 19:42,176,221.8,19,0.000316667,0.002793
11/14/2023 19:41,105,222.2,10.3,0.000171667,0.0015141
11/14/2023 19:40,137,220.7,13,0.000216667,0.001911
11/14/2023 19:39,164,222.6,16,0.000266667,0.002352
11/14/2023 19:38,259,221.1,27,0.00045,0.003969
11/14/2023 19:37,225,220.7,18.4,0.000306667,0.0027048
11/14/2023 19:36,226,218.5,24.7,0.000411667,0.0036309
11/14/2023 19:35,162,219.6,13.9,0.000231667,0.0020433
11/14/2023 19:34,162,220,18.3,0.000305,0.0026901
11/14/2023 19:33,154,217.7,14,0.000233333,0.002058
11/14/2023 19:32,181,219.2,19.5,0.000325,0.0028665
11/14/2023 19:31,340,220,28,0.000466667,0.004116
11/14/2023 19:28,146,219.6,13,0.000216667,0.001911
11/14/2023 19:27,181,217.4,19.7,0.000328333,0.0028959
11/14/2023 19:26,195,218.5,24.8,0.000413333,0.0036456
11/14/2023 19:25,146,217.7,12.8,0.000213333,0.0018816
11/14/2023 19:24,142,220,14.4,0.00024,0.0021168
11/14/2023 19:20,230,220.3,28.8,0.00048,0.0042336
11/14/2023 19:19,214,218.1,23.5,0.000391667,0.0034545
11/14/2023 19:18,260,217.7,13.8,0.00023,0.0020286
11/14/2023 19:17,212,218.5,13.6,0.000226667,0.0019992
11/14/2023 19:16,189,217.7,23.5,0.000391667,0.0034545
11/14/2023 19:13,161,218.1,14.7,0.000245,0.0021609
11/14/2023 19:12,137,217.7,13.5,0.000225,0.0019845
11/14/2023 19:11,267,218.5,30.7,0.000511667,0.0045129
11/14/2023 19:10,174,219.6,17.9,0.000298333,0.0026313
11/14/2023 19:09,143,217.7,14.2,0.000236667,0.0020874
11/14/2023 19:08,195,219.2,19,0.000316667,0.002793
11/14/2023 19:06,187,220,13.8,0.00023,0.0020286
11/14/2023 19:05,185,220.3,18.5,0.000308333,0.0027195
11/14/2023 19:04,225,221.1,29.4,0.00049,0.0043218
11/14/2023 19:03,176,222.6,19.6,0.000326667,0.0028812
11/14/2023 19:02,267,218.5,34.7,0.000578333,0.0051009
11/14/2023 19:00,220,221.1,22.1,0.000368333,0.0032487
11/14/2023 18:59,230,220.7,29.7,0.000495,0.0043659
11/14/2023 18:46,223,220,24.1,0.000401667,0.0035427
11/14/2023 18:45,302,220.3,34.7,0.000578333,0.0051009
11/14/2023 18:43,170,223,13.1,0.000218333,0.0019257
11/14/2023 18:42,297,222.2,27.3,0.000455,0.0040131
11/14/2023 18:41,160,223,17.7,0.000295,0.0026019
11/14/2023 18:40,116,222.6,15.5,0.000258333,0.0022785
11/14/2023 18:39,261,223,27.5,0.000458333,0.0040425
11/14/2023 18:36,185,222.6,20.8,0.000346667,0.0030576
11/14/2023 18:35,143,223,13.4,0.000223333,0.0019698
11/14/2023 18:34,227,223,25.1,0.000418333,0.0036897
11/14/2023 18:29,178,223.4,15.9,0.000265,0.0023373
11/14/2023 18:28,284,224.1,34.2,0.00057,0.0050274
11/14/2023 18:26,303,222.2,35.8,0.000596667,0.0052626
11/14/2023 18:23,210,223,22.2,0.00037,0.0032634
11/14/2023 18:19,174,222.6,20.2,0.000336667,0.0029694
11/14/2023 18:13,144,224.1,16.3,0.000271667,0.0023961
11/14/2023 18:07,183,223.4,18.3,0.000305,0.0026901
11/14/2023 18:04,154,223,16.8,0.00028,0.0024696
11/14/2023 18:02,135,222.2,14.9,0.000248333,0.0021903
11/14/2023 18:01,148,223,18.3,0.000305,0.0026901
11/14/2023 18:00,149,224.1,16.7,0.000278333,0.0024549
11/14/2023 17:58,138,222.2,13.5,0.000225,0.0019845
11/14/2023 17:54,155,223,14.2,0.000236667,0.0020874
11/14/2023 17:53,275,221.1,35.9,0.000598333,0.0052773
11/14/2023 17:49,156,221.8,16.2,0.00027,0.0023814
11/14/2023 17:45,177,220,18.4,0.000306667,0.0027048
11/14/2023 17:44,157,220.3,15.6,0.00026,0.0022932
11/14/2023 17:43,128,220.7,11.4,0.00019,0.0016758
11/14/2023 17:39,115,221.8,13.2,0.00022,0.0019404
11/14/2023 17:35,135,220,13.8,0.00023,0.0020286
11/14/2023 17:34,200,220.7,20.6,0.000343333,0.0030282
11/14/2023 17:27,119,222.2,13.2,0.00022,0.0019404
11/14/2023 17:26,126,221.1,14.7,0.000245,0.0021609
11/14/2023 17:20,140,220.7,14,0.000233333,0.002058
11/14/2023 17:19,164,222.2,20.3,0.000338333,0.0029841
11/14/2023 17:18,241,219.6,28.7,0.000478333,0.0042189
11/14/2023 17:16,255,220.7,29.4,0.00049,0.0043218
11/14/2023 17:15,173,219.2,21,0.00035,0.003087
11/14/2023 17:14,315,218.5,27,0.00045,0.003969
11/14/2023 17:10,143,220.7,12.6,0.00021,0.0018522
11/14/2023 17:09,310,219.2,28.8,0.00048,0.0042336
11/14/2023 17:08,163,221.1,24.9,0.000415,0.0036603
11/14/2023 17:07,248,221.1,38.3,0.000638333,0.0056301
11/14/2023 17:06,160,221.8,13.3,0.000221667,0.0019551
11/14/2023 17:02,147,220,12.8,0.000213333,0.0018816
11/14/2023 16:59,303,219.6,39.4,0.000656667,0.0057918
11/14/2023 16:58,275,221.1,27.8,0.000463333,0.0040866
11/14/2023 16:54,177,221.8,20.6,0.000343333,0.0030282
11/14/2023 16:52,187,219.6,20.1,0.000335,0.0029547
11/14/2023 16:51,199,220.3,25.5,0.000425,0.0037485
11/14/2023 16:50,321,221.1,33,0.00055,0.004851
11/14/2023 16:49,380,220.7,39.4,0.000656667,0.0057918
11/14/2023 16:47,166,219.2,11.1,0.000185,0.0016317
11/14/2023 16:42,184,219.2,14.7,0.000245,0.0021609
11/14/2023 16:40,118,220,25.9,0.000431667,0.0038073
11/14/2023 16:38,266,219.2,40.6,0.000676667,0.0059682
11/14/2023 16:37,168,219.2,20.9,0.000348333,0.0030723
11/14/2023 16:36,202,219.6,12.7,0.000211667,0.0018669
11/14/2023 16:35,475,217.7,51.3,0.000855,0.0075411
11/14/2023 16:34,247,217.4,30.7,0.000511667,0.0045129
11/14/2023 16:33,331,215.6,40.7,0.000678333,0.0059829
11/14/2023 15:48,0,220.7,0,0,0
11/14/2023 14:24,0,218.5,0,0,0
11/14/2023 14:23,175,213.4,18.4,0.000306667,0.0027048
11/14/2023 14:22,198,215.6,27.4,0.000456667,0.0040278
11/14/2023 14:20,183,214.9,11.9,0.000198333,0.0017493
11/14/2023 14:17,203,209.6,19.9,0.000331667,0.0029253
11/14/2023 14:15,202,211.4,18.9,0.000315,0.0027783
11/14/2023 14:10,313,213.4,34.8,0.00058,0.0051156
11/14/2023 14:07,225,213.1,25.3,0.000421667,0.0037191
11/14/2023 14:06,188,216.3,19.4,0.000323333,0.0028518
11/14/2023 11:51,247,228.5,26.9,0.000448333,0.0039543
11/14/2023 11:50,245,229.3,24.8,0.000413333,0.0036456
11/14/2023 11:49,242,230.6,39.8,0.000663333,0.0058506
11/14/2023 11:48,136,229.8,15.7,0.000261667,0.0023079
11/14/2023 11:46,178,229.3,21.2,0.000353333,0.0031164
11/14/2023 11:45,281,227.7,32.7,0.000545,0.0048069
11/14/2023 11:44,286,228.5,23,0.000383333,0.003381
11/14/2023 11:43,155,229.3,18.2,0.000303333,0.0026754
11/14/2023 11:41,256,228.9,37.6,0.000626667,0.0055272
11/14/2023 11:39,265,226.5,38.4,0.00064,0.0056448
11/14/2023 11:38,245,227.7,23,0.000383333,0.003381
11/14/2023 11:36,221,228.5,25.2,0.00042,0.0037044
11/14/2023 11:35,246,229.8,32.4,0.00054,0.0047628
11/14/2023 11:33,201,226.9,24.3,0.000405,0.0035721
11/14/2023 11:32,199,226.5,23.9,0.000398333,0.0035133
11/14/2023 11:31,356,226.9,48.8,0.000813333,0.0071736
11/14/2023 11:30,131,227.7,15.3,0.000255,0.0022491
11/14/2023 11:27,209,228.9,25.5,0.000425,0.0037485
11/14/2023 11:25,141,229.3,19.5,0.000325,0.0028665
11/14/2023 11:24,176,228.9,21.4,0.000356667,0.0031458
11/14/2023 11:22,169,229.3,17.3,0.000288333,0.0025431
11/14/2023 11:13,163,229.3,17,0.000283333,0.002499
11/14/2023 11:12,177,229.8,18.8,0.000313333,0.0027636
11/14/2023 11:11,220,228.9,21.9,0.000365,0.0032193
11/14/2023 11:09,171,229.8,17.9,0.000298333,0.0026313
11/14/2023 11:07,156,229.3,19,0.000316667,0.002793
11/14/2023 11:04,169,229.8,18.2,0.000303333,0.0026754
11/14/2023 11:02,143,228.5,16.7,0.000278333,0.0024549
11/14/2023 11:01,305,227.3,48.2,0.000803333,0.0070854
11/14/2023 10:59,536,227.3,61,0.001016667,0.008967
11/14/2023 10:58,0,0,0,0,0
11/14/2023 3:33,336,246,36.3,0.000605,0.0053361
11/14/2023 3:29,204,245.5,28.8,0.00048,0.0042336
11/14/2023 3:26,188,246.5,31,0.000516667,0.004557
11/14/2023 3:25,179,245,27.7,0.000461667,0.0040719
11/14/2023 3:20,150,248.4,27.3,0.000455,0.0040131
11/14/2023 3:19,120,248.8,16.5,0.000275,0.0024255
11/14/2023 3:18,171,246.5,23.4,0.00039,0.0034398
11/14/2023 3:17,202,246,32.9,0.000548333,0.0048363
11/14/2023 3:16,299,247.4,49.1,0.000818333,0.0072177
11/14/2023 3:15,103,246.9,12.2,0.000203333,0.0017934
11/14/2023 3:14,140,247.4,22.8,0.00038,0.0033516
11/14/2023 3:12,162,245.5,27.1,0.000451667,0.0039837
11/14/2023 3:11,222,246,31.2,0.00052,0.0045864
11/14/2023 3:07,143,245,22.3,0.000371667,0.0032781
11/14/2023 3:06,202,244.1,29.6,0.000493333,0.0043512
11/14/2023 3:05,311,243.7,49.6,0.000826667,0.0072912
11/14/2023 3:03,344,245.5,50.6,0.000843333,0.0074382
11/14/2023 2:58,155,246.9,21.1,0.000351667,0.0031017
11/14/2023 2:57,203,245,26.9,0.000448333,0.0039543
11/14/2023 2:56,191,246.5,30.4,0.000506667,0.0044688
11/14/2023 2:54,299,244.1,45.4,0.000756667,0.0066738
11/14/2023 2:52,179,244.1,24.1,0.000401667,0.0035427
11/14/2023 2:51,380,246.5,56.2,0.000936667,0.0082614
11/14/2023 2:50,223,244.1,24.8,0.000413333,0.0036456
11/14/2023 2:49,166,245,25,0.000416667,0.003675
11/14/2023 2:48,236,245.5,32,0.000533333,0.004704
11/14/2023 2:47,214,245.5,27.7,0.000461667,0.0040719
11/14/2023 2:46,312,246.5,44.3,0.000738333,0.0065121
11/14/2023 2:45,268,246.9,32,0.000533333,0.004704
11/14/2023 2:44,336,246,48.7,0.000811667,0.0071589
11/14/2023 2:40,133,244.1,20.7,0.000345,0.0030429
11/14/2023 2:39,158,243.2,23.7,0.000395,0.0034839
11/14/2023 2:37,172,244.6,24.4,0.000406667,0.0035868
11/14/2023 2:35,179,245,24.5,0.000408333,0.0036015
11/14/2023 2:34,164,244.6,14.6,0.000243333,0.0021462
11/14/2023 2:33,307,245,43.7,0.000728333,0.0064239
11/14/2023 2:28,129,244.1,16.7,0.000278333,0.0024549
11/14/2023 2:27,288,245,34.1,0.000568333,0.0050127
11/14/2023 2:25,173,243.7,27.4,0.000456667,0.0040278
11/14/2023 2:24,163,244.6,26.1,0.000435,0.0038367
11/14/2023 2:23,165,245.5,23.1,0.000385,0.0033957
11/14/2023 2:20,131,244.6,20,0.000333333,0.00294
11/14/2023 2:14,221,244.1,33.3,0.000555,0.0048951
11/14/2023 2:09,188,245,26.2,0.000436667,0.0038514
11/14/2023 2:08,147,245,30.9,0.000515,0.0045423
11/14/2023 2:07,309,244.1,43.6,0.000726667,0.0064092
11/14/2023 2:06,323,244.1,41.3,0.000688333,0.0060711
11/14/2023 2:04,169,245,26.8,0.000446667,0.0039396
11/14/2023 2:02,122,245,14.4,0.00024,0.0021168
11/14/2023 1:51,178,244.1,20.5,0.000341667,0.0030135
11/14/2023 1:46,158,243.2,25.4,0.000423333,0.0037338
11/14/2023 1:41,167,242.3,20,0.000333333,0.00294
11/14/2023 1:40,299,243.7,43.7,0.000728333,0.0064239
11/14/2023 1:37,131,242.3,18.2,0.000303333,0.0026754
11/14/2023 1:35,145,243.2,19.5,0.000325,0.0028665
11/14/2023 1:32,133,243.7,18.7,0.000311667,0.0027489
11/14/2023 1:28,119,243.2,14.3,0.000238333,0.0021021
11/14/2023 1:27,261,242.3,34.7,0.000578333,0.0051009
11/14/2023 1:26,170,242.3,22.3,0.000371667,0.0032781
11/14/2023 1:25,269,243.2,38.4,0.00064,0.0056448
11/14/2023 1:24,109,242.3,17.2,0.000286667,0.0025284
11/14/2023 1:23,145,242.7,19.5,0.000325,0.0028665
11/14/2023 1:20,146,242.7,18.4,0.000306667,0.0027048
11/14/2023 1:18,176,243.2,22.8,0.00038,0.0033516
11/14/2023 1:17,143,243.7,18.3,0.000305,0.0026901
11/14/2023 1:15,151,243.2,18.7,0.000311667,0.0027489
11/14/2023 1:14,146,242.7,19.9,0.000331667,0.0029253
11/14/2023 1:09,145,243.2,15.5,0.000258333,0.0022785
11/14/2023 1:07,155,242.3,26.2,0.000436667,0.0038514
11/14/2023 1:05,145,243.7,25.3,0.000421667,0.0037191
11/14/2023 1:04,134,243.2,18.5,0.000308333,0.0027195
11/14/2023 1:00,111,242.7,13.7,0.000228333,0.0020139
11/14/2023 0:58,117,243.7,15.1,0.000251667,0.0022197
11/14/2023 0:56,144,242.7,24.6,0.00041,0.0036162
11/14/2023 0:55,161,243.2,21.8,0.000363333,0.0032046
11/14/2023 0:53,121,244.1,15.3,0.000255,0.0022491
11/14/2023 0:50,216,243.7,32.1,0.000535,0.0047187
11/14/2023 0:36,115,243.2,14.6,0.000243333,0.0021462
11/14/2023 0:32,153,242.3,18.2,0.000303333,0.0026754
11/14/2023 0:31,124,240.9,15.1,0.000251667,0.0022197
11/14/2023 0:28,220,240.5,32,0.000533333,0.004704
11/14/2023 0:25,111,242.3,13.5,0.000225,0.0019845
11/14/2023 0:24,124,242.7,13.4,0.000223333,0.0019698
11/14/2023 0:23,267,241.8,34.4,0.000573333,0.0050568
11/14/2023 0:22,112,241.4,14.6,0.000243333,0.0021462
11/14/2023 0:21,110,240.5,13.4,0.000223333,0.0019698
11/14/2023 0:20,226,241.8,24.8,0.000413333,0.0036456
11/14/2023 0:19,194,239.1,32.5,0.000541667,0.0047775
11/14/2023 0:18,116,242.7,14.9,0.000248333,0.0021903
11/14/2023 0:17,112,243.2,25.4,0.000423333,0.0037338
11/14/2023 0:15,110,243.7,13.5,0.000225,0.0019845
11/14/2023 0:13,346,243.7,39.4,0.000656667,0.0057918
11/14/2023 0:10,160,243.2,23.9,0.000398333,0.0035133
11/14/2023 0:09,157,242.7,19.6,0.000326667,0.0028812
11/14/2023 0:08,104,243.2,13.6,0.000226667,0.0019992
11/14/2023 0:07,115,241.8,14.6,0.000243333,0.0021462
11/14/2023 0:06,218,242.7,28.7,0.000478333,0.0042189
11/14/2023 0:05,113,242.3,16,0.000266667,0.002352
11/14/2023 0:03,122,240.5,15.9,0.000265,0.0023373
11/14/2023 0:02,113,241.4,14.3,0.000238333,0.0021021
11/14/2023 0:01,107,241.4,12.9,0.000215,0.0018963
11/14/2023 0:00,112,240.9,20.7,0.000345,0.0030429
11/15/2023 23:11,0,239.6,0,0,0
11/15/2023 23:10,276,239.1,44.2,0.000736667,0.0064974
11/15/2023 23:08,139,238.2,17.7,0.000295,0.0026019
11/15/2023 23:06,141,239.6,18.3,0.000305,0.0026901
11/15/2023 23:05,139,239.1,18.4,0.000306667,0.0027048
11/15/2023 23:04,138,238.7,17.9,0.000298333,0.0026313
11/15/2023 23:02,148,235.6,18.8,0.000313333,0.0027636
11/15/2023 22:54,133,240,17.6,0.000293333,0.0025872
11/15/2023 22:49,182,236.5,21.5,0.000358333,0.0031605
11/15/2023 22:36,175,236.9,20.1,0.000335,0.0029547
11/15/2023 22:32,147,235.6,16.3,0.000271667,0.0023961
11/15/2023 22:25,169,236.1,20.4,0.00034,0.0029988
11/15/2023 22:24,218,235.2,27.8,0.000463333,0.0040866
11/15/2023 22:23,229,238.2,30.3,0.000505,0.0044541
11/15/2023 22:21,170,234.8,21.4,0.000356667,0.0031458
11/15/2023 22:20,212,236.5,28.1,0.000468333,0.0041307
11/15/2023 22:19,165,236.9,23.9,0.000398333,0.0035133
11/15/2023 22:18,146,234.8,18.1,0.000301667,0.0026607
11/15/2023 22:16,218,236.5,28,0.000466667,0.004116
11/15/2023 22:15,206,235.6,27.8,0.000463333,0.0040866
11/15/2023 22:14,179,235.2,18.2,0.000303333,0.0026754
11/15/2023 22:13,235,238.7,28.7,0.000478333,0.0042189
11/15/2023 22:12,201,236.5,22.5,0.000375,0.0033075
11/15/2023 22:11,192,237.8,27.7,0.000461667,0.0040719
11/15/2023 22:10,170,239.6,22.8,0.00038,0.0033516
11/15/2023 22:05,218,236.1,29.1,0.000485,0.0042777
11/15/2023 22:04,236,239.6,30.2,0.000503333,0.0044394
11/15/2023 22:03,212,236.5,27.4,0.000456667,0.0040278
11/15/2023 21:59,223,239.1,34.1,0.000568333,0.0050127
11/15/2023 21:58,192,240.5,22.6,0.000376667,0.0033222
11/15/2023 21:56,225,238.2,27.6,0.00046,0.0040572
11/15/2023 21:52,222,238.2,30.6,0.00051,0.0044982
11/15/2023 21:51,316,240.9,50.8,0.000846667,0.0074676
11/15/2023 21:50,147,241.4,16.3,0.000271667,0.0023961
11/15/2023 21:49,258,241.8,39.2,0.000653333,0.0057624
11/15/2023 21:46,166,238.2,24.2,0.000403333,0.0035574
11/15/2023 21:39,269,240.5,38.5,0.000641667,0.0056595
11/15/2023 21:37,236,240,38.1,0.000635,0.0056007
11/15/2023 21:33,160,236.9,21.3,0.000355,0.0031311
11/15/2023 21:24,232,235.2,31,0.000516667,0.004557
11/15/2023 21:21,192,236.1,21.9,0.000365,0.0032193
11/15/2023 21:14,220,236.5,30.1,0.000501667,0.0044247
11/15/2023 21:13,268,237.8,37,0.000616667,0.005439
11/15/2023 21:07,246,236.9,35.3,0.000588333,0.0051891
11/15/2023 21:04,205,237.4,28.3,0.000471667,0.0041601
11/15/2023 20:58,225,238.2,25.2,0.00042,0.0037044
11/15/2023 20:54,202,237.4,28.9,0.000481667,0.0042483
11/15/2023 20:46,222,237.8,28.1,0.000468333,0.0041307
11/15/2023 20:38,259,236.9,36.7,0.000611667,0.0053949
11/15/2023 20:33,245,236.1,40.7,0.000678333,0.0059829
11/15/2023 20:27,305,236.9,40,0.000666667,0.00588
11/15/2023 20:24,209,236.1,26.5,0.000441667,0.0038955
11/15/2023 20:23,262,238.7,36.4,0.000606667,0.0053508
11/15/2023 20:21,343,237.4,34.7,0.000578333,0.0051009
11/15/2023 20:19,191,236.9,26.1,0.000435,0.0038367
11/15/2023 20:17,202,238.2,28.1,0.000468333,0.0041307
11/15/2023 20:15,206,236.1,25.9,0.000431667,0.0038073
11/15/2023 20:14,230,239.1,29.2,0.000486667,0.0042924
11/15/2023 20:12,219,236.5,31.2,0.00052,0.0045864
11/15/2023 20:09,221,235.2,27.9,0.000465,0.0041013
11/15/2023 20:07,260,236.1,36.3,0.000605,0.0053361
11/15/2023 20:06,199,237.8,26.1,0.000435,0.0038367
